Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YLR060W	D79A	-0.226736530116217	0.87041743277296	-0.260491715330062	35	0.796011004601501	0.904229606179113	NA	0.934782608695652	0.554347826086957
YLR075W	D79A	-0.756262910744556	0.348778723183899	-2.16831721797951	46	0.0353426742916971	0.0988753387922479	NA	0.466911764705882	0.408088235294118
YLR082C	D79A	0.274607066556982	0.665539760429399	0.412608055722784	25	0.683410917030967	0.827843121145759	NA	0.944444444444444	0.277777777777778
YLR095C	D79A	-1.15513961566878	0.544203555169896	-2.12262416276967	43	0.0395831161816642	0.106919911525185	NA	0.753125	0.60625
YLR106C	D79A	2.05099246066225	0.406563463872185	5.04470431535639	45	7.92566120022542e-06	0.000266075768864711	NA	0.905339805825243	0.769417475728155
YLR150W	D79A	-1.0264302236999	0.41370443499032	-2.48107135647197	46	0.016816209800286	0.0528777659797594	NA	0.485	0.465
YLR175W	D79A	0.100828844964178	0.537183605303316	0.187699036174505	42	0.852016474767534	0.926962368381344	NA	0.902777777777778	0.75462962962963
YLR185W	D79A	-1.0886306366921	0.686629943181903	-1.58546921453395	46	0.119711155285862	0.251179656180156	NA	0.642857142857143	0.357142857142857
YLR196W	D79A	1.24788161986117	0.601004050304529	2.07632813660552	36	0.045062573464989	0.115105486568178	NA	0.918478260869565	0.701086956521739
YLR237W	D79A	0.531349138001042	1.38296756484821	0.384209399776749	21	0.704686139509067	0.840615445607262	NA	0.8	0.1
YLR243W	D79A	1.66567493328901	0.396643193167538	4.19942901323266	45	0.000124711701737557	0.00199756902361327	NA	0.71875	0.71875
YLR247C	D79A	-2.10613646095851	0.775927073832064	-2.71434846390519	38	0.00992994217302412	0.0338193682704445	NA	0.880208333333333	0.505208333333333
YLR249W	D79A	0.993291749534223	0.362194460922976	2.74242667047704	46	0.00866076660003623	0.0308375780455835	NA	0.762614678899083	0.707568807339449
YLR274W	D79A	-2.69509974383479	0.63369378181593	-4.25300014166406	39	0.000127592189690162	0.00199756902361327	NA	0.763888888888889	0.305555555555556
YLR293C	D79A	-0.620112930693381	0.357692943939755	-1.73364596981769	46	0.0896796788383527	0.198818155915216	NA	0.535714285714286	0.483766233766234
YLR304C	D79A	-3.09767177145594	0.492076653536049	-6.29510006052137	38	2.24300162887658e-07	2.63552691392999e-05	NA	0.75	0.477941176470588
YLR309C	D79A	0.238368876617296	0.840846021731822	0.283486952969519	16	0.78043892573243	0.903463781020301	NA	0.839285714285714	0.339285714285714
YLR314C	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.993055555555556	0.0972222222222222
YLR321C	D79A	-1.35365727686107	0.392713726832079	-3.44693140161071	45	0.00124017903114737	0.00779722464838142	NA	0.61875	0.46875
YLR344W	D79A	-1.2803523441585	0.616099944315452	-2.07815688992003	46	0.0433019679878508	0.111823763485109	NA	0.458333333333333	0.458333333333333
YLR347C	D79A	0.928340435084012	0.444485293355357	2.08857401799754	46	0.0423086255316181	0.11171378651607	NA	0.571917808219178	0.558219178082192
YLR357W	D79A	-1.60388606245074	0.427244278888209	-3.75402583885835	46	0.000487351134420777	0.00414714542753838	NA	0.7125	0.6875
YLR387C	D79A	0.687934582149234	0.655015726851541	1.05025658766382	17	0.308301874539643	0.486247922931652	NA	0.9375	0.1375
YLR388W	D79A	-0.0416193554030126	0.305801680716982	-0.136099171546186	46	0.892336761255549	0.932225737362524	NA	0.4625	0.4625
YLR397C	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.975694444444444	0.461805555555556
YLR406C	D79A	0.318195611818833	0.342911664772917	0.927922974068404	40	0.359013242154715	0.537376508957694	NA	0.5	0.375
YLR430W	D79A	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YLR448W	D79A	0.101015012360851	0.487878312869227	0.20704960580596	46	0.836884952947742	0.914734716012648	NA	0.548076923076923	0.548076923076923
YML007W	D79A	-0.891374950511153	0.929866403546965	-0.958605394399682	35	0.344333069144313	0.524477676835047	NA	0.904411764705882	0.404411764705882
YML010W	D79A	-0.335503114313134	0.499145603603321	-0.672154801907789	41	0.505255528560622	0.674630961430375	NA	0.76	0.6
YML041C	D79A	-0.950497090724765	0.6153667894327	-1.54460251519426	42	0.12994471932213	0.263250077937074	NA	0.84375	0.59375
YML065W	D79A	-0.330441022648411	0.863050437559269	-0.382875679413254	35	0.704127460292581	0.840615445607262	NA	0.931818181818182	0.5
YML069W	D79A	-2.19846810628569	0.597217414441717	-3.68118553331341	46	0.000608006678507689	0.00460908288546151	NA	0.514150943396226	0.476415094339623
YML127W	D79A	-1.65044930865777	0.462987244848101	-3.56478353782565	45	0.000876571318525476	0.00605865470157315	NA	0.649193548387097	0.55241935483871
YMR019W	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.125
YMR033W	D79A	-1.28658571191924	0.406436873621349	-3.16552408361912	45	0.00277665430301699	0.0130502752241799	NA	0.637931034482759	0.568965517241379
YMR039C	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.9375	0.1875
YMR044W	D79A	-0.895762537973599	0.593721504218288	-1.50872510362074	43	0.138682261039292	0.276189248679946	NA	0.801470588235294	0.625
YMR072W	D79A	-2.31608886228126	0.610154401492488	-3.79590617820001	46	0.000428790169360038	0.00403062759198436	NA	0.591911764705882	0.591911764705882
YMR075W	D79A	-0.150528621946607	0.599935532178899	-0.250907995730648	39	0.80320250059598	0.904229606179113	NA	0.888157894736842	0.559210526315789
YMR083W	D79A	-0.0206953677134066	0.753096115970467	-0.0274803803585387	32	0.978247255389349	0.982427799215799	NA	0.805555555555556	0.805555555555556
YMR091C	D79A	-1.10567307908575	0.376425546353223	-2.93729554170116	43	0.00530208948738098	0.0222498398131166	NA	0.691176470588235	0.514705882352941
YMR106C	D79A	-2.75421770337075	0.799932137328357	-3.44306419863238	39	0.00138767331992318	0.00815258075454867	NA	0.851851851851852	0.296296296296296
YMR185W	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0416666666666667
YMR194W	D79A	0.418848635774999	0.579134991564996	0.723231443230783	35	0.474343609669947	0.651875720891447	NA	0.708333333333333	0.333333333333333
YMR235C	D79A	-0.234058014045156	0.466866003104604	-0.501338740642277	46	0.618523640207917	0.765016081309792	NA	0.450949367088608	0.438291139240506
YMR236W	D79A	0.480533808408079	0.649800805546028	0.739509407047112	35	0.464529095035218	0.649787722221882	NA	0.892857142857143	0.517857142857143
YMR284W	D79A	-2.10390135985131	0.628450665718659	-3.34775898032571	38	0.00184681667986819	0.00964448710597833	NA	0.84051724137931	0.422413793103448
YMR304W	D79A	0.0636709480862036	0.805046945700926	0.0790897331220449	15	0.938006723726058	0.966805175770279	NA	0.958333333333333	0.208333333333333
YMR308C	D79A	3.49296745070035	0.309918017823013	11.2706175498809	46	7.99360577730113e-15	1.87849735766576e-12	NA	0.498106060606061	0.46780303030303
YNL014W	D79A	0.179852918928225	0.783488953354747	0.229553866915583	33	0.81985535475561	0.908373720121173	NA	0.75	0.125
YNL037C	D79A	-3.56222809470856	0.88531334120427	-4.02369187147112	25	0.000466186140492431	0.00414714542753838	NA	0.767857142857143	0.410714285714286
YNL059C	D79A	-0.796670245584991	0.412417741591145	-1.93170701752879	42	0.0601611619151701	0.147269510938177	NA	0.791666666666667	0.644230769230769
YNL061W	D79A	0.581265308666627	0.426124697192714	1.36407326891863	22	0.186338321517475	0.336842350435436	NA	0.973958333333333	0.317708333333333
YNL062C	D79A	0.134632629703588	0.588793274054709	0.228658572772825	10	0.823742542138782	0.908373720121173	NA	0.975	0.275
YNL088W	D79A	-1.11946004203385	0.665526293595598	-1.68206733949731	46	0.0993332745573969	0.212211995645348	NA	0.747222222222222	0.669444444444444
YNL112W	D79A	0.808121267914822	0.41610084722464	1.9421283885984	45	0.0583965352149991	0.144454587110787	NA	0.870833333333333	0.804166666666667
YNL113W	D79A	-0.804910296779267	0.320029112792654	-2.51511585853993	46	0.01545676696034	0.0497580854202727	NA	0.5	0.5
YNL151C	D79A	-0.943649072931495	0.658078606719413	-1.43394582850167	40	0.159359359058601	0.29959559503017	NA	0.921052631578947	0.513157894736842
YNL167C	D79A	-1.35895312963451	0.741674883660247	-1.83227605460755	33	0.0759480108456601	0.178007893037252	NA	0.8984375	0.5234375
YNL189W	D79A	-0.0884690837182616	0.650932658142391	-0.135911269179106	41	0.892556557049225	0.932225737362524	NA	0.915540540540541	0.861486486486487
YNL206C	D79A	-0.264493605725174	0.708900216570474	-0.373104140106974	41	0.710993058212322	0.84385539737321	NA	0.821428571428571	0.613095238095238
YNL215W	D79A	-1.31628068205096	0.44841492663103	-2.93540781958411	44	0.00527842635169407	0.0222498398131166	NA	0.661764705882353	0.661764705882353
YNL248C	D79A	0.21888045531725	0.554557650410515	0.394693780088007	44	0.694975680149655	0.837534794026507	NA	0.858333333333333	0.858333333333333
YNL262W	D79A	-0.389561953897643	3.62204999034903	-0.107552892681115	30	0.915066446990735	0.95150714620718	NA	0.90625	0.1875
YNL288W	D79A	1.39918233670171	0.986879572237231	1.41778427283665	38	0.164402227064296	0.304208845355193	NA	0.7	0.45
YNL290W	D79A	-0.664236039039038	0.228839495873655	-2.90262848422708	44	0.00576308746928356	0.0237600974610813	NA	0.726851851851852	0.578703703703704
YNL308C	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.988636363636364	0.102272727272727
YNR003C	D79A	-1.54647978168711	0.449453386006746	-3.44080127068817	44	0.00128187603661578	0.00779722464838142	NA	0.75	0.75
YNR023W	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.979166666666667	0.09375
YOL004W	D79A	-0.224253496823586	0.462020611938211	-0.4853755244443	46	0.62971380108585	0.774778760498297	NA	0.826086956521739	0.565217391304348
YOL005C	D79A	-1.16935266663106	0.532890316901905	-2.19435900698926	41	0.0339317021415426	0.0960716867862954	NA	0.75	0.625
YOL006C	D79A	-1.81722762249185	0.64354571089587	-2.82377396309908	46	0.00699237112821827	0.0260826542084332	NA	0.688271604938272	0.66358024691358
YOL012C	D79A	-1.75364612142054	0.469143265322558	-3.73797569110328	46	0.000511775393185587	0.00414714542753838	NA	0.275	0.275
YOL039W	D79A	-0.0650840987751118	0.454416480177227	-0.143225656670129	46	0.886737539482313	0.932225737362524	NA	0.4625	0.4625
YOL055C	D79A	1.1185780830908	1.4218520307407	0.786704986810816	30	0.437625419550268	0.615820201163551	NA	0.86875	0.54375
YOL068C	D79A	-1.1190225030057	0.946078578777414	-1.1828008033453	39	0.244048808113153	0.409536505139168	NA	0.798076923076923	0.490384615384615
YOL090W	D79A	-0.228567527617729	0.852704447112545	-0.268050117941465	43	0.789942453530228	0.904229606179113	NA	0.875	0.796052631578947
YOL094C	D79A	-1.10134817449902	0.337542232882646	-3.2628455559276	44	0.00213631607791553	0.0106815803895777	NA	0.75	0.702380952380952
YOL116W	D79A	-1.55325500962246	1.06802388979342	-1.45432609182824	26	0.157822501700776	0.29909909596518	NA	0.839285714285714	0.375
YOL123W	D79A	-0.770433359654606	0.783050622103294	-0.983887041153486	4	0.380874513160461	0.566490573371572	NA	0.972222222222222	0.166666666666667
YOL148C	D79A	-0.495432945746759	0.809985863408598	-0.611656287014527	23	0.546764239932706	0.706787316355591	NA	0.954545454545455	0.261363636363636
YOR038C	D79A	-1.89886201262543	0.565232694283086	-3.3594341442578	43	0.00164552593648892	0.00899299058313714	NA	0.759803921568627	0.617647058823529
YOR063W	D79A	-0.127308803050047	0.280872504468883	-0.453261892938868	46	0.652491131994511	0.794484020822332	NA	0.393181818181818	0.356818181818182
YOR113W	D79A	0.123975211262576	0.534713713964845	0.231853434884459	30	0.818226129613765	0.908373720121173	NA	0.947916666666667	0.40625
YOR116C	D79A	-1.33226935721908	0.319974975018843	-4.16366735286291	46	0.000136004699480052	0.00199756902361327	NA	0.732913669064748	0.668165467625899
YOR136W	D79A	-2.99553866229258	0.528880801791112	-5.66392021065591	42	1.20743884601815e-06	9.4582709604755e-05	NA	0.61875	0.51875
YOR141C	D79A	-1.1324478899224	0.46680464508156	-2.42595677196944	44	0.0194362193287878	0.059318331717729	NA	0.752358490566038	0.67688679245283
YOR207C	D79A	-1.31959272307568	0.32878023700659	-4.01360110659336	46	0.000218381453886529	0.00270103377175444	NA	0.761111111111111	0.694444444444444
YOR210W	D79A	-1.21007190735278	0.563820814981797	-2.14619942222573	44	0.0374111229454652	0.102228068513771	NA	0.75	0.607142857142857
YOR215C	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.95	0.075
YOR217W	D79A	-1.10952298639803	0.391295985188093	-2.83550823007982	45	0.00683145331952728	0.0258934117756276	NA	0.78	0.78
YOR224C	D79A	-2.35021918008994	0.573103470490938	-4.1008636330132	46	0.000165946700279029	0.00225511011979534	NA	0.675	0.675
YOR230W	D79A	-0.538263089651836	0.873471114555156	-0.616234561947665	30	0.542387778058757	0.706787316355591	NA	0.8625	0.4625
YOR234C	D79A	-0.310434570797157	0.509774598408976	-0.608964377130665	46	0.545543917659873	0.706787316355591	NA	0.416666666666667	0.416666666666667
YOR260W	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.95	0.05
YOR279C	D79A	-2.1749805582269	1.43665970668954	-1.51391491534112	30	0.140512807779299	0.277483275866682	NA	0.861111111111111	0.236111111111111
YOR290C	D79A	-0.745880575238853	1.02398461584095	-0.728409942591077	29	0.472204083463668	0.651875720891447	NA	0.987068965517241	0.219827586206897
YOR294W	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.982142857142857	0.107142857142857
YOR304W	D79A	-1.12959465279259	0.429349609165106	-2.6309437080638	44	0.0116933653461428	0.0387033923428672	NA	0.769366197183099	0.65669014084507
YOR341W	D79A	1.52295578695552	0.479744868749759	3.1745118836277	45	0.00270749689901306	0.0129849341075116	NA	0.911016949152542	0.758474576271186
YOR374W	D79A	-0.978723989993807	0.690825586442011	-1.41674542634498	24	0.169407743092935	0.311022028334685	NA	0.958333333333333	0.375
YPL016W	D79A	0.204767760123063	0.614783868253322	0.333072760521245	20	0.742545639214445	0.868099602216705	NA	0.977272727272727	0.159090909090909
YPL037C	D79A	1.13740638980878	0.62644387783784	1.81565568768031	33	0.0785193945687526	0.180902526702518	NA	0.791666666666667	0.541666666666667
YPL043W	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.943181818181818	0.420454545454545
YPL070W	D79A	-0.460514104406077	1.67116745251849	-0.275564309077508	23	0.78534335110403	0.904229606179113	NA	0.5	0
YPL079W	D79A	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0416666666666667
YPL082C	D79A	-1.57384724580785	0.549911691971004	-2.8619999697894	44	0.0064213843781209	0.0247381201452199	NA	0.802556818181818	0.734375
YPL116W	D79A	-0.942299299245632	0.708717668818056	-1.32958347266426	33	0.19277384217097	0.340880010490986	NA	0.888157894736842	0.638157894736842
YPL125W	D79A	-0.288046848649601	0.464606567863217	-0.619980147879449	42	0.538620240546478	0.706787316355591	NA	0.737179487179487	0.685897435897436
YPL127C	D79A	-1.89939825124156	0.55032490255021	-3.45141250639347	46	0.00120613569964956	0.00779722464838142	NA	0.625	0.625
YPL129W	D79A	-1.6064340085559	0.48676265662035	-3.30024086011356	44	0.00192093990746822	0.00981349735337026	NA	0.616071428571429	0.616071428571429
YPL131W	D79A	-0.235049188532744	0.269206364967249	-0.873118986474704	46	0.387133408536962	0.569969966264382	NA	0.431818181818182	0.371212121212121
YPL211W	D79A	-0.0352371185209179	0.369689001500405	-0.0953155716775613	42	0.924517498939459	0.957099613439528	NA	0.7875	0.5875
YPL235W	D79A	-1.00453495940002	0.331818947442973	-3.0273586458551	46	0.00403374140291524	0.0178854571638694	NA	0.495098039215686	0.495098039215686
YPL243W	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.975	0.158333333333333
YPR010C	D79A	1.3689903314493	0.354305572022867	3.86386904285249	46	0.000347917138576959	0.00380706892018281	NA	0.887755102040816	0.76530612244898
YPR019W	D79A	-2.82095869612873	0.594008663157277	-4.74901945223283	41	2.50505673022872e-05	0.000693054592594177	NA	0.789473684210526	0.631578947368421
YPR034W	D79A	-1.44467438497248	0.377672887063876	-3.82520015191913	45	0.000399980580429116	0.00394823154253899	NA	0.706081081081081	0.625
YPR088C	D79A	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.927631578947368	0.401315789473684
YPR110C	D79A	-0.825653346103799	0.367194381009282	-2.24854569896844	46	0.0293747122528767	0.0841836265783661	NA	0.65	0.61
YPR162C	D79A	-2.56090433806616	0.939956775622964	-2.72449159842366	42	0.00934622222643644	0.0327815257195905	NA	0.905	0.745
YPR187W	D79A	0.655576350498531	1.02508468226433	0.639533847145598	38	0.526312683256659	0.698776726357711	NA	0.85	0.35
YPR190C	D79A	-0.91513472965182	0.317774994328332	-2.87981982844844	45	0.00607199990976826	0.0240276473809019	NA	0.7109375	0.669270833333333
R0030W	D79S	-1.1376072160421	0.680871931386333	-1.67080938955114	32	0.104513040082921	0.191744396372604	NA	0.729166666666667	0.5625
YAL001C	D79S	-0.420337240928057	0.551421227169316	-0.76227976040355	40	0.450364839902666	0.567216257823358	NA	0.875	0.827380952380952
YAL013W	D79S	0.57818492893019	1.1170229626578	0.517612393172722	42	0.607444485735827	0.718449569423592	NA	0.541666666666667	0.125
YAL035W	D79S	0.106019094745789	0.84628683075262	0.125275605023304	32	0.901089097521467	0.924906430495603	NA	0.952380952380952	0.273809523809524
YAL059W	D79S	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.96875	0.09375
YBL002W	D79S	-1.14842560460125	0.509120070565694	-2.25570679884062	45	0.0289974932556947	0.0643468183673987	NA	0.475	0.275
YBL008W	D79S	-2.74739816394335	0.904372716787497	-3.03790474098182	40	0.00418286054079475	0.0120321790864837	NA	0.814655172413793	0.396551724137931
YBL039C	D79S	0.982987974287056	0.649601945992676	1.51321587065895	45	0.137217097743584	0.228941516577092	NA	0.905555555555556	0.816666666666667
YBL103C	D79S	-2.5283475846446	0.708054108799282	-3.57083950678878	38	0.000985393035459303	0.00310265644948673	NA	0.7734375	0.3203125
YBR031W	D79S	0.704030707328333	0.246434345826155	2.85686926052502	46	0.00640315445091444	0.0177611307983698	NA	0.375	0.208333333333333
YBR049C	D79S	-0.121365435513936	0.677611667597434	-0.179107653125653	42	0.858714425276674	0.901263338240834	NA	0.696428571428571	0.392857142857143
YBR060C	D79S	-0.458044993785704	0.655209168636988	-0.699082088149898	39	0.488649227347485	0.602408835830498	NA	0.885416666666667	0.572916666666667
YBR081C	D79S	-0.61116256857739	0.765170118335502	-0.79872769980468	43	0.428838040012502	0.546006903403896	NA	0.910714285714286	0.535714285714286
YBR087W	D79S	-0.451795487654504	0.347609859106971	-1.29972000453379	46	0.200172687934062	0.291501476803978	NA	0.71875	0.56875
YBR117C	D79S	1.39870123206688	0.791626897748025	1.76686926132226	46	0.0838845093815179	0.160205661359784	NA	0.3125	0.3125
YBR154C	D79S	-1.84608670289107	0.372542344319424	-4.95537415018843	46	1.02088855502558e-05	0.000112286788794259	NA	0.661764705882353	0.544117647058823
YBR198C	D79S	-0.115773224549588	0.336071796660513	-0.344489557588607	46	0.732048165247652	0.816111112453124	NA	0.8125	0.786184210526316
YBR215W	D79S	-1.59010519936291	0.639001439707346	-2.48842193546724	44	0.0166890421936068	0.0413675194798977	NA	0.835227272727273	0.789772727272727
YBR231C	D79S	-1.69386686442956	1.2446487749119	-1.36091956106208	45	0.180316122610152	0.274738259370653	NA	0.759615384615385	0.605769230769231
YBR245C	D79S	-2.33742647647439	0.456528631633244	-5.1199997426496	45	6.16269582742746e-06	7.97726737661443e-05	NA	0.643203883495146	0.58495145631068
YBR289W	D79S	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.984375	0.0859375
YCL011C	D79S	0.527012086018283	0.428941291014392	1.22863454057306	27	0.229810693331416	0.322565611724217	NA	0.875	0.319444444444444
YCL035C	D79S	-0.164461369557891	0.647853335056243	-0.253855866225669	28	0.801461798154987	0.868560925442381	NA	0.775	0.4
YCL050C	D79S	-0.053868907100892	0.673293879867295	-0.0800080153877376	40	0.936629839368328	0.952990185907512	NA	0.835526315789474	0.506578947368421
YCL054W	D79S	0.762021692757392	0.531979973876684	1.43242552384882	20	0.167467545304775	0.258410185801408	NA	0.951923076923077	0.528846153846154
YCL059C	D79S	0.341895187168239	0.729915542722411	0.468403763390285	39	0.642103380588725	0.751809485814939	NA	0.923611111111111	0.8125
YCR028C-A	D79S	-0.943179041059243	0.704939072410619	-1.33795824060927	46	0.187487048284423	0.280028732373529	NA	0.572368421052632	0.572368421052632
YCR042C	D79S	0.246214643069677	1.25392688473797	0.196354864120429	18	0.846532278007333	0.892497831564292	NA	0.965909090909091	0.272727272727273
YCR052W	D79S	-1.84665536056776	0.416987261643319	-4.42856540338957	44	6.19696912209644e-05	0.000424674648661315	NA	0.683823529411765	0.683823529411765
YCR087C-A	D79S	0.491240965712393	0.673256452913474	0.729649101150949	43	0.469560973262247	0.586567359951621	NA	0.796875	0.671875
YCR092C	D79S	-1.14599119575653	0.734714264301684	-1.55977806807079	31	0.12896426140868	0.224243827673302	NA	0.919354838709677	0.737903225806452
YDL002C	D79S	-2.01388328074379	0.487362702310507	-4.13220640643261	44	0.000158392300760868	0.000768862626610046	NA	0.615740740740741	0.615740740740741
YDL081C	D79S	1.40805272032385	0.683631024453589	2.05966767153272	46	0.0451152120852827	0.0922091615427269	NA	0.458333333333333	0.458333333333333
YDL092W	D79S	0.747029468099752	0.559608863166386	1.33491357494394	33	0.19104160954216	0.283520350467027	NA	0.833333333333333	0.166666666666667
YDL140C	D79S	-1.26618816112968	0.448611707520043	-2.82245902169887	46	0.0070167894745794	0.019010604041593	NA	0.661858974358974	0.636217948717949
YDL150W	D79S	-1.98910367475522	0.293595414448373	-6.77498209054962	44	2.44503108870475e-08	1.42423060917052e-06	NA	0.672297297297297	0.64527027027027
YDL156W	D79S	-3.47759004837413	0.58362138982272	-5.9586404971046	46	3.33997228985083e-07	6.87542428732627e-06	NA	0.693181818181818	0.647727272727273
YDL164C	D79S	0.843680452988165	0.733553497416652	1.15012804922796	31	0.258886568741091	0.359051014980203	NA	0.903846153846154	0.596153846153846
YDL208W	D79S	0.417157692473741	0.384156525683104	1.08590552179728	43	0.283571110744744	0.377554678877288	NA	0.5625	0.5625
YDL213C	D79S	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.965909090909091	0.0568181818181818
YDR002W	D79S	-0.862278522006073	0.351699349434633	-2.4517489821696	46	0.0180730021537179	0.0443264158085923	NA	0.393617021276596	0.372340425531915
YDR037W	D79S	-0.218625188227046	0.748891309013428	-0.291931800510622	41	0.771810870132824	0.840961659426296	NA	0.826388888888889	0.770833333333333
YDR045C	D79S	-0.885021233584617	0.621254769721067	-1.42457052520012	40	0.162037101796971	0.253386877306673	NA	0.847222222222222	0.513888888888889
YDR083W	D79S	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.979166666666667	0.0833333333333333
YDR121W	D79S	-2.47736963301276	0.582051657780382	-4.25627107129984	43	0.000110518477576926	0.000547889473945188	NA	0.763888888888889	0.590277777777778
YDR167W	D79S	-0.235593558021814	0.364475421019552	-0.646390797389809	27	0.523483271270963	0.631977213503287	NA	0.833333333333333	0.416666666666667
YDR174W	D79S	-0.140640293200827	0.637624353211864	-0.220569199548903	40	0.826549858581028	0.885851418116989	NA	0.671875	0.546875
YDR190C	D79S	-1.53590636426464	0.323630463687313	-4.74586460979338	46	2.0514969192087e-05	0.00019119951287025	NA	0.412946428571429	0.412946428571429
YDR216W	D79S	-1.01502476909062	0.457826046828578	-2.21705334618209	12	0.046685082784327	0.0945880372934626	NA	0.951086956521739	0.255434782608696
YDR303C	D79S	-1.33831578491165	0.408003398526515	-3.28015842452517	46	0.00198253867649467	0.00607804620556919	NA	0.573529411764706	0.573529411764706
YDR310C	D79S	-1.5844096883598	0.72121432248167	-2.1968638710722	46	0.033106574408307	0.0720918863283694	NA	0.777573529411765	0.762867647058823
YDR334W	D79S	-2.45223076029992	0.469344205387364	-5.22480246299412	45	4.33663613286228e-06	6.3152263684807e-05	NA	0.767857142857143	0.672619047619048
YDR346C	D79S	-0.218363752163329	1.04998847626296	-0.207967760694396	36	0.836426231698444	0.885851418116989	NA	0.875	0.75
YDR378C	D79S	0.632432284697655	0.370794265945845	1.70561506145303	30	0.0984146839805304	0.183426210993825	NA	0.8	0.55
YDR381W	D79S	-0.5018983804786	0.3321053645005	-1.51126249114788	46	0.137561426269497	0.228941516577092	NA	0.484375	0.484375
YDR382W	D79S	0.792248737604888	0.337971472333988	2.34412902406738	46	0.0234459391977642	0.0535578807164613	NA	0.375	0.298076923076923
YDR439W	D79S	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YDR464W	D79S	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.916666666666667	0.0833333333333333
YDR485C	D79S	-2.27022854132367	0.605345561648457	-3.75030178653901	40	0.000559472192093624	0.0020054926270433	NA	0.886363636363636	0.636363636363636
YDR496C	D79S	-0.111704143136144	0.383908125476811	-0.290965821568399	46	0.772385386769216	0.840961659426296	NA	0.677884615384615	0.677884615384615
YER092W	D79S	-1.59097268908307	0.427106118489767	-3.72500561384766	38	0.000632619989672456	0.00213623851585047	NA	0.78125	0.546875
YER127W	D79S	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.928571428571429	0.196428571428571
YER148W	D79S	-1.14237696731774	0.429799872423175	-2.65792765567174	41	0.0111580701726783	0.0285695642882863	NA	0.729166666666667	0.354166666666667
YER159C	D79S	-0.752670096445785	0.445618835400151	-1.68904461987095	39	0.0991918565889351	0.183426210993825	NA	0.8	0.425
YER164W	D79S	-3.29846983360887	0.480577945791432	-6.86354807267911	45	1.62422841842869e-08	1.26148407164628e-06	NA	0.694791666666667	0.636458333333333
YFL013C	D79S	-1.24613519912713	0.431080370258332	-2.89072591818634	45	0.00589752855815773	0.0167576116347652	NA	0.685975609756098	0.496951219512195
YFR013W	D79S	-2.25041817482046	0.486510971767377	-4.6256267698244	46	3.05086256089382e-05	0.00026327813951417	NA	0.703488372093023	0.656976744186046
YFR028C	D79S	2.02795654372575	1.21679808181179	1.6666335804098	26	0.107590904329272	0.194330858207135	NA	0.96875	0.1875
YFR031C	D79S	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.9375	0.0625
YFR032C-A	D79S	0.343522174186027	1.09758332476086	0.312980496729825	33	0.756265005359557	0.83511728079989	NA	0.833333333333333	0.333333333333333
YFR037C	D79S	-1.60768110391497	0.371601621423156	-4.32635653676076	45	8.3256494260997e-05	0.000473140564946642	NA	0.497881355932203	0.463983050847458
YGL013C	D79S	-2.22524262224886	0.587559939337549	-3.7872606235846	42	0.000478677898500646	0.00185886583917751	NA	0.810606060606061	0.632575757575758
YGL030W	D79S	0.62693939526584	0.299495599514456	2.0933175521852	46	0.0418629331665952	0.0870898520340775	NA	0.283333333333333	0.15
YGL031C	D79S	0.08658767869015	0.408076090277207	0.212185131040956	46	0.832900026966848	0.885851418116989	NA	0.458333333333333	0.125
YGL049C	D79S	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.953125	0.28125
YGL078C	D79S	0.411166719917172	0.507326375696995	0.810458000241533	39	0.42259511985758	0.541014631466023	NA	0.888888888888889	0.666666666666667
YGL097W	D79S	-1.46063040221738	0.378407676282943	-3.85993861584678	46	0.000352162633680431	0.00148807600441161	NA	0.53021978021978	0.486263736263736
YGL120C	D79S	1.17795600689611	1.05730128008188	1.11411574835593	30	0.274076185467158	0.372223988186062	NA	0.9375	0.306818181818182
